time,ueid,TDDLTE_L1_measurement_Serving_Cell_Measurement_RSRP,TDDLTE_L1_measurement_Serving_Cell_Measurement_SINR
41117218,1,-77,9
41117421,1,-77,9
41117546,1,-77,8
41117781,1,-77,10
41118031,1,-77,9
41118140,1,-77,10
41118343,1,-77,9
41118578,1,-77,10
41118781,1,-77,8
41119140,1,-77,9
41119343,1,-77,9
41119578,1,-77,10
41119781,1,-77,10
41120046,1,-77,10
41120140,1,-77,9
41120343,1,-77,9
41120593,1,-77,9
41120781,1,-77,9
41121031,1,-77,9
41121140,1,-77,9
41121343,1,-77,11
41121578,1,-77,11
41121781,1,-77,11
41122031,1,-76,11
41122140,1,-77,12
41122343,1,-76,11
41122578,1,-77,10
41122781,1,-77,11
41123140,1,-76,9
41123468,1,-76,10
41123546,1,-75,10
41123750,1,-74,11
41123984,1,-78,6
41124187,1,-77,8
41124375,1,-76,9
41124578,1,-77,11
41124781,1,-80,8
41125031,1,-78,10
41125140,1,-79,8
41125343,1,-78,8
41125578,1,-78,9
41125781,1,-78,9
41126031,1,-77,9
41126140,1,-78,10
41126343,1,-78,10
41126593,1,-77,9
41126781,1,-78,9
41127031,1,-78,10
41127218,1,-77,9
41127343,1,-76,10
41127578,1,-78,10
41127781,1,-75,11
41128031,1,-77,9
41128140,1,-77,8
41128343,1,-78,7
41128578,1,-78,7
41128781,1,-80,6
41129031,1,-80,7
41129140,1,-79,8
41129343,1,-79,6
41129593,1,-79,6
41129781,1,-82,7
41130031,1,-77,6
41130171,1,-77,7
41130343,1,-77,8
41130578,1,-76,10
41130750,1,-75,9
41130984,1,-77,10
41131218,1,-77,8
41131343,1,-79,6
41131578,1,-80,5
41131781,1,-81,7
41132031,1,-81,7
41132140,1,-79,8
41132343,1,-78,7
41132578,1,-82,6
41132781,1,-81,6
41133031,1,-80,8
41133140,1,-80,8
41133343,1,-78,10
41133578,1,-79,10
41133781,1,-78,8
41134031,1,-78,8
41134140,1,-79,8
41134343,1,-79,7
41134578,1,-77,9
41134750,1,-78,9
41135031,1,-78,9
41135140,1,-79,8
41135343,1,-78,8
41135578,1,-76,7
41135781,1,-75,7
41136031,1,-75,7
41136140,1,-78,8
41136343,1,-77,8
41136578,1,-75,9
41136750,1,-77,10
41137031,1,-74,8
41137140,1,-74,12
41137359,1,-74,11
41137640,1,-75,8
41137781,1,-75,8
41137937,1,-76,8
41138140,1,-77,7
41138343,1,-76,8
41138640,1,-74,10
41138781,1,-73,11
41139031,1,-75,10
41139140,1,-75,12
41139343,1,-74,11
41139578,1,-74,12
41139781,1,-75,12
41139984,1,-74,9
41140140,1,-76,7
41140343,1,-74,10
41140640,1,-72,10
41140781,1,-78,7
41140937,1,-76,0
41141140,1,-77,8
41141343,1,-78,7
41141578,1,-79,8
41141781,1,-79,6
41142031,1,-76,8
41142140,1,-76,8
41142343,1,-76,8
41142578,1,-76,8
41142781,1,-76,8
41143031,1,-76,8
41143140,1,-76,7
41143343,1,-77,8
41143593,1,-76,7
41143781,1,-76,7
41144031,1,-77,7
41144218,1,-77,8
41144343,1,-77,8
41144578,1,-77,7
41144781,1,-77,7
41145031,1,-77,7
41145140,1,-77,7
41145343,1,-76,8
41145578,1,-76,7
41145781,1,-76,8
41146031,1,-76,8
41146140,1,-76,8
41146343,1,-77,7
41146578,1,-77,7
41146781,1,-77,7
41147031,1,-77,7
41147140,1,-77,7
41147468,1,-77,7
41147640,1,-76,7
41147781,1,-76,7
41148031,1,-77,7
41148140,1,-76,7
41148468,1,-76,7
41148578,1,-76,8
41148781,1,-76,8
41149031,1,-76,8
41149140,1,-76,8
41149468,1,-76,8
41149593,1,-76,7
41149781,1,-76,8
41150031,1,-76,7
41150140,1,-76,8
41150343,1,-76,8
41150593,1,-76,7
41150781,1,-75,8
41151031,1,-75,8
41151140,1,-75,8
41151343,1,-75,8
41151625,1,-75,9
41151906,1,-75,8
41152031,1,-75,8
41152140,1,-77,8
41152468,1,-77,7
41152625,1,-77,8
41152781,1,-77,7
41153031,1,-77,7
41153140,1,-77,7
41153343,1,-76,7
41153578,1,-76,7
41153781,1,-75,7
41154031,1,-76,7
41154140,1,-76,7
41154343,1,-78,6
41154593,1,-77,8
41154781,1,-77,7
41155031,1,-77,7
41155140,1,-77,7
41155343,1,-77,8
41155625,1,-77,8
41155781,1,-78,8
41156031,1,-77,8
41156140,1,-77,8
41156468,1,-77,8
41156625,1,-77,8
41156781,1,-77,8
41157031,1,-77,7
41157140,1,-77,7
41157343,1,-77,7
41157625,1,-77,7
41157781,1,-77,8
41158031,1,-77,8
41158140,1,-77,8
41158343,1,-77,9
41158578,1,-77,9
41158781,1,-77,8
41159031,1,-76,10
41159140,1,-76,10
41159406,1,-76,10
41159625,1,-76,10
41159796,1,-76,10
41160046,1,-76,10
41160156,1,-77,9
41160343,1,-77,10
41160578,1,-76,9
41160781,1,-77,9
41161031,1,-76,10
41161140,1,-76,10
41161343,1,-75,10
41161578,1,-76,9
41161781,1,-76,10
41162031,1,-77,9
41162218,1,-77,9
41162343,1,-76,10
41162625,1,-77,9
41162781,1,-76,10
41163031,1,-76,10
41163140,1,-76,10
41163421,1,-76,10
41163625,1,-76,9
41163750,1,-77,8
41163984,1,-76,9
41164140,1,-76,10
41164343,1,-76,10
41164656,1,-76,10
41164781,1,-77,9
41165031,1,-76,10
41165140,1,-76,9
41165343,1,-76,10
41165593,1,-77,9
41165781,1,-76,10
41166031,1,-77,9
41166140,1,-76,9
41166468,1,-77,10
41166640,1,-77,9
41166781,1,-77,9
41166984,1,-77,8
41167218,1,-77,8
41167343,1,-77,10
41167593,1,-77,10
41167781,1,-77,10
41168031,1,-77,10
41168218,1,-77,10
41168390,1,-78,8
41168609,1,-78,9
41168781,1,-78,8
41169031,1,-78,9
41169140,1,-78,8
41169343,1,-78,8
41169578,1,-77,9
41169781,1,-78,8
41169984,1,-78,8
41170218,1,-78,8
41170343,1,-78,8
41170625,1,-77,9
41170781,1,-78,9
41171031,1,-76,9
41171140,1,-77,9
41171343,1,-77,9
41171625,1,-77,10
41171781,1,-78,8
41172031,1,-76,10
41172218,1,-76,7
41172343,1,-78,8
41172578,1,-78,9
41172781,1,-78,9
41173031,1,-76,9
41173140,1,-76,10
41173343,1,-76,10
41173578,1,-76,9
41173781,1,-79,7
41174031,1,-77,8
41174140,1,-77,10
41174343,1,-78,8
41174578,1,-78,9
41174781,1,-77,10
41175031,1,-78,8
41175140,1,-77,8
41175343,1,-77,9
41175625,1,-78,9
41175781,1,-76,7
41176031,1,-76,9
41176218,1,-76,9
41176343,1,-79,7
41176625,1,-76,7
41176750,1,-79,8
41177031,1,-74,8
41177140,1,-75,11
41177343,1,-76,10
41177625,1,-74,11
41177781,1,-75,9
41177984,1,-74,10
41178140,1,-73,9
41178343,1,-74,10
41178578,1,-75,10
41178781,1,-75,7
41179140,1,-77,7
41179343,1,-78,6
41179578,1,-76,9
41179781,1,-76,10
41180031,1,-75,10
41180140,1,-76,9
41180343,1,-76,11
41180625,1,-77,7
41180781,1,-78,8
41181031,1,-77,9
41181140,1,-76,9
41181343,1,-73,10
41181625,1,-75,8
41181781,1,-75,13
41182031,1,-73,13
41182140,1,-75,11
41182343,1,-74,10
41182578,1,-74,11
41182781,1,-74,11
41183031,1,-74,10
41183140,1,-75,12
41183343,1,-75,11
41183593,1,-75,12
41183781,1,-75,11
41184031,1,-75,10
41184140,1,-74,13
41184343,1,-76,12
41184593,1,-74,11
41184781,1,-73,12
41185031,1,-74,11
41185140,1,-75,12
41185359,1,-75,12
41185625,1,-75,12
41185859,1,-75,12
41186031,1,-75,11
41186140,1,-75,11
41186343,1,-75,11
41186625,1,-75,11
41186781,1,-75,11
41187031,1,-76,10
41187140,1,-76,9
41187343,1,-76,10
41187578,1,-76,11
41187781,1,-75,11
41188031,1,-75,10
41188140,1,-75,10
41188343,1,-75,10
41188640,1,-75,10
41188781,1,-76,10
41189031,1,-75,10
41189140,1,-75,10
41189343,1,-75,10
41189625,1,-75,10
41189781,1,-75,10
41190046,1,-75,9
41190156,1,-75,10
41190343,1,-75,9
41190625,1,-75,9
41190781,1,-75,10
41191031,1,-76,10
41191140,1,-75,9
41191390,1,-75,9
41191625,1,-76,9
41191781,1,-76,6
41192031,1,-76,7
41192140,1,-76,7
41192343,1,-76,7
41192640,1,-75,7
41192781,1,-75,8
41193031,1,-75,8
41193140,1,-75,9
41193343,1,-76,9
41193578,1,-75,8
41193781,1,-73,11
41194031,1,-74,12
41194187,1,-74,11
41194343,1,-74,10
41194625,1,-74,10
41194781,1,-74,10
41195140,1,-73,10
41195343,1,-73,10
41195625,1,-73,10
41195781,1,-73,10
41196031,1,-74,10
41196140,1,-73,12
41196343,1,-73,12
41196625,1,-74,8
41196781,1,-74,9
41197031,1,-74,9
41197140,1,-75,9
41197343,1,-75,8
41197625,1,-74,10
41197781,1,-74,9
41198031,1,-74,10
41198140,1,-76,10
41198343,1,-76,8
41198593,1,-75,9
41198781,1,-75,10
41199031,1,-75,10
41199140,1,-75,9
41199343,1,-75,10
41199625,1,-75,9
41199781,1,-75,9
41200031,1,-75,8
41200187,1,-77,7
41200390,1,-76,8
41200593,1,-77,8
41200781,1,-76,6
41201031,1,-75,7
41201140,1,-75,8
41201390,1,-75,9
41201625,1,-76,8
41201781,1,-76,7
41202031,1,-76,8
41202140,1,-76,8
41202343,1,-76,7
41202625,1,-76,7
41202781,1,-76,6
41203031,1,-76,7
41203140,1,-76,8
41203343,1,-75,8
41203578,1,-75,8
41203781,1,-75,8
41204031,1,-75,9
41204140,1,-75,10
41204343,1,-75,9
41204625,1,-75,10
41204781,1,-74,10
41205031,1,-75,10
41205140,1,-76,9
41205343,1,-76,8
41205593,1,-77,9
41205781,1,-75,10
41206031,1,-75,10
41206140,1,-76,10
41206343,1,-75,9
41206625,1,-76,9
41206906,1,-76,9
41207031,1,-76,9
41207218,1,-76,7
41207390,1,-77,9
41207625,1,-75,9
41207781,1,-76,7
41207984,1,-76,8
41208140,1,-76,10
41208343,1,-76,9
41208593,1,-75,10
41208781,1,-75,10
41209031,1,-76,10
41209140,1,-76,9
41209390,1,-75,7
41209593,1,-76,9
41209781,1,-77,9
41210031,1,-77,8
41210140,1,-77,10
41210343,1,-76,9
41210625,1,-77,10
41210781,1,-77,9
41211031,1,-77,9
41211140,1,-77,9
41211343,1,-77,10
41211625,1,-76,9
41211781,1,-76,10
41212031,1,-77,10
41212218,1,-76,8
41212343,1,-75,8
41212625,1,-74,9
41212781,1,-75,10
41213140,1,-74,10
41213343,1,-73,10
41213625,1,-73,10
41213781,1,-73,10
41214031,1,-74,11
41214187,1,-73,11
41214359,1,-73,10
41214609,1,-73,10
41214781,1,-73,10
41215031,1,-74,11
41215140,1,-73,11
41215390,1,-73,12
41215625,1,-73,10
41215781,1,-73,10
41216031,1,-73,10
41216140,1,-73,11
41216390,1,-73,11
41216625,1,-73,10
41216781,1,-73,9
41217031,1,-73,9
41217140,1,-73,9
41217343,1,-73,10
41217625,1,-73,9
41217906,1,-73,10
41218031,1,-73,10
41218140,1,-73,11
41218343,1,-73,11
41218593,1,-73,11
41218750,1,-73,11
41219031,1,-74,10
41219140,1,-73,10
41219390,1,-74,10
41219625,1,-74,10
